question_id,subject,year,skill,issue_type,priority,mapping_confidence,compatibility_confidence,reliability_score,warnings
2341,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2342,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2343,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2505,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2689,HISTORY_GEOGRAPHY_EMC,2025,SECONDE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,59.54,0.91,0.75,0.686,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2692,HISTORY_GEOGRAPHY_EMC,2025,SECONDE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,59.54,0.91,0.75,0.686,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2195,MATHEMATICS,2023,PROBABILITES_SKILL,NONE,59.2,0.55,0.7,0.695,
2556,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,58.48,0.67,0.7,0.713,
2734,MATHEMATICS,2026,CALCUL_LITTERAL_SKILL,NONE,58.48,0.67,0.7,0.713,
2183,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,58.0,0.55,0.7,0.725,
2196,MATHEMATICS,2023,PROBABILITES_SKILL,NONE,58.0,0.55,0.7,0.725,
2264,FRENCH,2024,ACCORDS_SKILL,NONE,58.0,0.55,0.7,0.725,
2554,MATHEMATICS,2025,PROBABILITES_SKILL,NONE,58.0,0.55,0.7,0.725,
2309,FRENCH,2024,ORTHOGRAPHE_SKILL,NONE,57.28,0.67,0.7,0.743,
2042,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,56.8,0.55,0.7,0.755,
2218,MATHEMATICS,2024,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2337,MATHEMATICS,2024,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2538,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,56.8,0.55,0.7,0.755,
2663,MATHEMATICS,2025,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2664,MATHEMATICS,2025,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2665,MATHEMATICS,2025,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2754,MATHEMATICS,2026,POURCENTAGES_SKILL,NONE,56.8,0.55,0.7,0.755,
2755,MATHEMATICS,2026,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2940,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,56.8,0.55,0.7,0.755,
2992,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2993,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2994,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2995,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2997,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2998,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2999,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,56.8,0.55,0.7,0.755,
2048,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2049,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2050,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2053,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2054,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2055,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2062,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2063,MATHEMATICS,2023,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2220,MATHEMATICS,2024,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2221,MATHEMATICS,2024,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2222,MATHEMATICS,2024,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2584,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2587,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2649,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2650,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2651,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2653,MATHEMATICS,2025,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2753,MATHEMATICS,2026,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2971,MATHEMATICS,2020,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2972,MATHEMATICS,2020,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2987,MATHEMATICS,2020,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2990,MATHEMATICS,2020,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
3051,MATHEMATICS,2021,CALCUL_LITTERAL_SKILL,NONE,56.08,0.67,0.7,0.773,
2284,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2285,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2286,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2287,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2288,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2289,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2290,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2743,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2744,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2745,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2746,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2747,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2748,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2749,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2750,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
2751,MATHEMATICS,2026,FONCTIONS_SKILL,NONE,50.78,0.72,0.7,0.781,
1979,MATHEMATICS,2024,,PLACEHOLDER_STATEMENT,50.1,0.25,0.9,0.547,PLACEHOLDER_STATEMENT
1980,MATHEMATICS,2024,,PLACEHOLDER_STATEMENT,50.1,0.25,0.9,0.547,PLACEHOLDER_STATEMENT
1981,MATHEMATICS,2024,,PLACEHOLDER_STATEMENT,50.1,0.25,0.9,0.547,PLACEHOLDER_STATEMENT
2278,FRENCH,,EXPRESSION_ECRITE_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2394,FRENCH,,VOCABULAIRE_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2450,FRENCH,,EXPRESSION_ECRITE_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2496,MATHEMATICS,,AIRES_ET_VOLUMES_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2497,MATHEMATICS,,AIRES_ET_VOLUMES_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2498,MATHEMATICS,,AIRES_ET_VOLUMES_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2499,MATHEMATICS,,AIRES_ET_VOLUMES_SKILL,MISSING_ARCHIVE_LINK,44.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
2486,FRENCH,,COMPREHENSION_SKILL,MISSING_ARCHIVE_LINK,43.28,0.67,0.9,0.593,MISSING_ARCHIVE_LINK
2488,FRENCH,,COMPREHENSION_SKILL,MISSING_ARCHIVE_LINK,43.28,0.67,0.9,0.593,MISSING_ARCHIVE_LINK
2490,FRENCH,,COMPREHENSION_SKILL,MISSING_ARCHIVE_LINK,43.28,0.67,0.9,0.593,MISSING_ARCHIVE_LINK
2152,MATHEMATICS,2023,,NONE,39.8,0.25,0.7,0.68,
2182,MATHEMATICS,2023,,NONE,39.8,0.25,0.7,0.68,
2194,MATHEMATICS,2023,,NONE,39.8,0.25,0.7,0.68,
2197,MATHEMATICS,2023,,NONE,39.8,0.25,0.7,0.68,
2292,MATHEMATICS,2024,,NONE,39.8,0.25,0.7,0.68,
2293,MATHEMATICS,2024,,NONE,39.8,0.25,0.7,0.68,
2549,MATHEMATICS,2025,,NONE,39.8,0.25,0.7,0.68,
2555,MATHEMATICS,2025,,NONE,39.8,0.25,0.7,0.68,
2557,MATHEMATICS,2025,,NONE,39.8,0.25,0.7,0.68,
2019,FRENCH,2023,,NONE,38.6,0.25,0.7,0.71,
2020,FRENCH,2023,,NONE,38.6,0.25,0.7,0.71,
2064,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2123,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2124,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2125,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2127,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2147,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2148,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2149,MATHEMATICS,2023,,NONE,38.6,0.25,0.7,0.71,
2216,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2217,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2225,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2226,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2229,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2230,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2231,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2232,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2295,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2296,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2298,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2299,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2344,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2345,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2346,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2347,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2351,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2352,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2354,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2355,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2356,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2357,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2358,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2359,MATHEMATICS,2024,,NONE,38.6,0.25,0.7,0.71,
2552,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2585,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2586,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2588,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2589,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2590,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2595,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2596,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2597,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2598,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2600,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2662,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2666,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2667,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2669,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2670,MATHEMATICS,2025,,NONE,38.6,0.25,0.7,0.71,
2752,MATHEMATICS,2026,,NONE,38.6,0.25,0.7,0.71,
2756,MATHEMATICS,2026,,NONE,38.6,0.25,0.7,0.71,
2757,MATHEMATICS,2026,,NONE,38.6,0.25,0.7,0.71,
2758,MATHEMATICS,2026,,NONE,38.6,0.25,0.7,0.71,
2969,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2970,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2978,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2979,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2980,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2981,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2983,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2984,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2985,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2986,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2988,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
2989,MATHEMATICS,2020,,NONE,38.6,0.25,0.7,0.71,
3033,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3034,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3036,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3037,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3050,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3052,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3053,MATHEMATICS,2021,,NONE,38.6,0.25,0.7,0.71,
3056,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3057,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3058,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3059,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3060,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3061,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3062,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3063,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3064,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3065,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3066,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3067,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3068,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3069,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3070,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3071,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3072,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3073,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3074,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3076,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3077,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3078,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3080,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
3081,MATHEMATICS,2019,,NONE,38.6,0.25,0.7,0.71,
2179,MATHEMATICS,2023,PROPORTIONNALITE_SKILL,NONE,38.0,0.55,0.7,0.725,
2180,MATHEMATICS,2023,PROPORTIONNALITE_SKILL,NONE,38.0,0.55,0.7,0.725,
2457,FRENCH,2024,COMPREHENSION_SKILL,NONE,38.0,0.55,0.7,0.725,
2458,FRENCH,2024,COMPREHENSION_SKILL,NONE,38.0,0.55,0.7,0.725,
2735,MATHEMATICS,2026,AIRES_ET_VOLUMES_SKILL,NONE,38.0,0.55,0.7,0.725,
2022,FRENCH,2023,VOCABULAIRE_SKILL,NONE,36.8,0.55,0.7,0.755,
2023,FRENCH,2023,VOCABULAIRE_SKILL,NONE,36.8,0.55,0.7,0.755,
2024,FRENCH,2023,VOCABULAIRE_SKILL,NONE,36.8,0.55,0.7,0.755,
2043,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2044,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2045,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2046,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2047,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2065,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2066,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2199,MATHEMATICS,2023,ALGORITHMIQUE_SKILL,NONE,36.8,0.55,0.7,0.755,
2200,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2215,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,36.8,0.55,0.7,0.755,
2219,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2224,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2279,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2280,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2281,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2282,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2283,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2334,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2503,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2504,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2510,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2511,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2512,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2513,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2537,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2539,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2540,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2541,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2599,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2737,MATHEMATICS,2026,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2941,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2942,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2943,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2944,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2945,MATHEMATICS,2018,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2973,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2974,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2975,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2976,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2977,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2982,MATHEMATICS,2020,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2991,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,36.8,0.55,0.7,0.755,
2996,MATHEMATICS,2020,PROBABILITES_SKILL,NONE,36.8,0.55,0.7,0.755,
3054,FRENCH,2020,EXPRESSION_ECRITE_SKILL,NONE,36.8,0.55,0.7,0.755,
3075,MATHEMATICS,2019,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
3079,MATHEMATICS,2019,AIRES_ET_VOLUMES_SKILL,NONE,36.8,0.55,0.7,0.755,
2122,MATHEMATICS,2023,NOMBRES_RELATIFS_SKILL,NONE,36.08,0.67,0.7,0.773,
2126,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2178,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2186,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2187,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2188,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2189,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2190,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2191,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2192,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2193,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2223,MATHEMATICS,2024,CALCUL_LITTERAL_SKILL,NONE,36.08,0.67,0.7,0.773,
2506,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2507,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2508,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2509,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,NONE,36.08,0.67,0.7,0.773,
2641,MATHEMATICS,2025,ALGORITHMIQUE_SKILL,NONE,36.08,0.67,0.7,0.773,
